"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:pagePath""}";"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:date""}";"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:visitLength""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:visits""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:visitors""}";"{""columnType"":""METRIC"";""dataType"":""TIME"";""name"":""ga:avgTimeOnPage""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:pageviews""}";"{""columnType"":""METRIC"";""dataType"":""TIME"";""name"":""ga:timeOnPage""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:uniquepageviews""}"
/;20110315;3601;1;1;37.666.666.666.666.600;3;113.0;1
/;20110315;386;1;1;15.333.333.333.333.300;3;46.0;1
/;20110315;39;0;1;0.0;1;0.0;1
/;20110315;5;1;1;5.0;1;5.0;1
/;20110315;51;1;1;51.0;1;51.0;1
/;20110315;519;1;1;259.5;2;519.0;1
/;20110315;528;1;1;195.0;3;390.0;1
/;20110315;54;1;1;54.0;2;54.0;1
/;20110315;59;1;1;18.0;2;18.0;1
/;20110315;73;1;1;22.0;3;66.0;1
/;20110315;8;1;1;8.0;1;8.0;1
/;20110315;80;1;1;12.0;1;12.0;1
/;20110316;0;23;19;0.0;23;0.0;23
/;20110316;10;1;1;10.0;1;10.0;1
/;20110316;102;2;2;18.5;4;74.0;2
/;20110316;1099;0;1;964.0;1;964.0;1
/;20110316;11;2;2;7.5;2;15.0;2
/;20110316;111;1;1;52.0;1;52.0;1
/;20110316;1186;0;1;30.0;5;150.0;1
/;20110316;12;1;1;7.0;1;7.0;1
/;20110316;1208;1;1;13.8;5;69.0;1
/;20110316;122;1;1;65.0;1;65.0;1
/;20110316;1223;1;1;11.0;1;11.0;1
/;20110316;1288;1;1;21.766.666.666.666.600;4;653.0;1
/;20110316;135;1;1;8.25;5;33.0;1
/;20110316;139;1;1;53.0;2;106.0;1
/;20110316;1423;0;1;11.0;1;11.0;1
/;20110316;1444;1;1;14.666.666.666.666.600;12;176.0;1
/;20110316;1567;0;1;5.0;1;5.0;1
/;20110316;1602;1;1;3.373.913.043.478.260;23;776.0;1
/;20110316;1776;0;1;4.5;2;9.0;1
/;20110316;1820;1;1;26.0;1;26.0;1
/;20110316;183;0;1;0.0;1;0.0;1
/;20110316;199;2;2;86.0;4;258.0;2
/;20110316;205;1;1;20.5;4;82.0;1
/;20110316;21;1;1;21.0;1;21.0;1
/;20110316;210;1;1;52.5;4;210.0;1
/;20110316;213;1;1;31.0;1;31.0;1
/;20110316;2224;1;1;132.375;8;1059.0;1
/;20110316;23;1;1;23.0;1;23.0;1
/;20110316;2615;1;1;6.294.736.842.105.260;20;1196.0;1
/;20110316;27;1;1;17.0;1;17.0;1
/;20110316;274;1;1;60.0;5;240.0;1
/;20110316;29;1;1;29.0;1;29.0;1
/;20110316;308;1;1;17.333.333.333.333.300;3;52.0;1
/;20110316;31;1;1;19.0;1;19.0;1
/;20110316;315;0;1;55.0;1;55.0;1
/;20110316;3286;1;1;14.0;2;28.0;1
/;20110316;33;1;1;24.0;2;24.0;1
/;20110316;3553;1;1;18.528.571.428.571.400;7;1297.0;1
/;20110316;36;1;1;3.0;1;3.0;1
/;20110316;3679;1;1;9.0;2;18.0;1
/;20110316;392;1;1;58.0;1;58.0;1
/;20110316;4065;1;1;28.0;5;140.0;1
/;20110316;41;1;1;41.0;2;41.0;1
/;20110316;42;1;1;15.0;1;15.0;1
/;20110316;422;1;1;9.0;1;9.0;1
/;20110316;44;1;1;14.0;3;28.0;1
/;20110316;4635;0;1;338.8;6;1694.0;1
/;20110316;47;1;1;12.0;2;12.0;1
/;20110316;474;1;1;8.0;3;16.0;1
/;20110316;4911;1;1;16.285.714.285.714.200;7;1140.0;1
/;20110316;4918;0;1;17.333.333.333.333.300;6;1040.0;1
/;20110316;515;1;1;515.0;1;515.0;1
/;20110316;54;1;1;8.5;2;17.0;1
/;20110316;5413;1;1;5.907.142.857.142.850;28;1654.0;1
/;20110316;55;1;1;27.5;3;55.0;1
/;20110316;5517;1;1;191.4;6;957.0;1
/;20110316;6;1;1;6.0;1;6.0;1
/;20110316;60;1;1;14.0;2;14.0;1
/;20110316;612;1;1;30.666.666.666.666.600;4;92.0;1
/;20110316;663;1;1;11.5;3;23.0;1
/;20110316;679;1;1;337.5;2;675.0;1
/;20110316;6836;0;1;23.375;9;187.0;1
/;20110316;760;0;1;47.4;5;237.0;1
/;20110316;78;0;1;5.5;3;11.0;1
/;20110316;799;1;1;48.0;3;96.0;1
/;20110316;8;1;1;8.0;1;8.0;1
/;20110316;9;1;1;9.0;1;9.0;1
/;20110316;919;0;1;124.0;1;124.0;1
/;20110316;92;1;1;12.0;1;12.0;1
/;20110316;98;2;2;65.5;2;131.0;2
/;20110316;99;1;1;24.0;1;24.0;1
/;20110317;0;19;18;0.0;19;0.0;19
/;20110317;10;1;1;10.0;1;10.0;1
/;20110317;102;1;1;102.0;2;102.0;1
/;20110317;1042;1;1;48.0;1;48.0;1
/;20110317;1058;1;1;1056.0;2;1056.0;1
/;20110317;1081;0;1;123.5;5;494.0;1
/;20110317;11;1;1;11.0;1;11.0;1
/;20110317;1271;1;1;23.0;1;23.0;1
/;20110317;1301;1;1;13.857.142.857.142.800;7;97.0;1
/;20110317;1350;1;1;148.4;5;742.0;1
/;20110317;152;1;1;3.0;4;12.0;1
/;20110317;165;1;1;54.0;1;54.0;1
/;20110317;173;1;1;53.0;2;53.0;1
/;20110317;1779;0;1;15.25;5;61.0;1
/;20110317;1830;1;1;8.733.333.333.333.330;3;262.0;1
/;20110317;22;1;2;14.0;3;14.0;2
/;20110317;2235;0;1;7.0;1;7.0;1
/;20110317;25;1;1;22.0;1;22.0;1
/;20110317;2613;0;1;12.666.666.666.666.600;3;38.0;1
/;20110317;290;1;1;290.0;1;290.0;1
/;20110317;343;1;1;12.0;7;84.0;1
/;20110317;379;1;1;11.0;1;11.0;1
/;20110317;39;0;1;10.0;2;10.0;1
/;20110317;396;1;1;338.0;1;338.0;1
/;20110317;47;2;2;26.0;2;52.0;2
/;20110317;4724;0;1;4.282.857.142.857.140;35;1499.0;1
/;20110317;484;0;1;0.0;1;0.0;1
/;20110317;49;1;1;37.0;2;37.0;1
/;20110317;5;1;1;5.0;1;5.0;1
/;20110317;55;1;1;17.0;1;17.0;1
/;20110317;564;1;1;74.0;1;74.0;1
/;20110317;575;1;1;9.5;4;38.0;1
/;20110317;604;1;1;54.6;5;273.0;1
/;20110317;607;1;1;607.0;2;607.0;1
/;20110317;62;1;1;35.0;1;35.0;1
/;20110317;65;1;1;65.0;2;65.0;1
/;20110317;66;1;1;66.0;1;66.0;1
/;20110317;691;1;1;5.0;2;5.0;1
/;20110317;692;1;1;6.0;2;6.0;1
/;20110317;74;1;1;29.0;2;29.0;1
/;20110317;76;1;1;19.0;1;19.0;1
/;20110317;8108;1;1;11.795.454.545.454.500;44;5190.0;2
/;20110317;859;1;1;429.5;2;859.0;1
/;20110317;8774;1;1;11.895.833.333.333.300;25;2855.0;1
/;20110317;90;0;1;12.5;2;25.0;1
/;20110317;982;1;1;179.8;5;899.0;2
/;20110318;0;16;16;0.0;16;0.0;16
/;20110318;101;2;2;61.5;2;123.0;2
/;20110318;1050;1;1;1050.0;1;1050.0;1
/;20110318;11;1;1;6.0;1;6.0;1
/;20110318;154;1;1;8.8;6;44.0;1
/;20110318;17;1;1;5.0;1;5.0;1
/;20110318;18;2;2;14.5;2;29.0;2
/;20110318;19;1;1;19.0;1;19.0;1
/;20110318;190;0;1;34.666.666.666.666.600;4;104.0;1
/;20110318;200;1;1;92.0;2;184.0;1
/;20110318;21;1;1;8.0;2;8.0;1
/;20110318;224;0;1;12.0;4;48.0;1
/;20110318;247;0;1;19.0;1;19.0;1
/;20110318;248;1;1;89.5;2;179.0;1
/;20110318;2482;1;1;328.0;1;328.0;1
/;20110318;268;2;2;7.133.333.333.333.330;4;214.0;2
/;20110318;276;1;1;18.0;1;18.0;1
/;20110318;28;1;1;10.5;2;21.0;1
/;20110318;317;1;1;275.0;1;275.0;1
/;20110318;33;1;1;7.0;1;7.0;1
/;20110318;3947;1;1;1.431.818.181.818.180;11;1575.0;1
/;20110318;40;1;1;23.0;1;23.0;1
/;20110318;4307;1;1;21.0;1;21.0;1
/;20110318;48;1;1;48.0;1;48.0;1
/;20110318;517;1;1;33.0;1;33.0;1
/;20110318;632;1;1;5.0;1;5.0;1
/;20110318;68;1;1;20.0;1;20.0;1
/;20110318;7;1;1;7.0;1;7.0;1
/;20110318;75;1;1;75.0;2;75.0;1
/;20110318;762;1;1;142.0;1;142.0;1
/;20110318;9;1;1;9.0;1;9.0;1
/;20110318;95;1;1;95.0;1;95.0;1
/;20110318;98;1;1;25.0;1;25.0;1
/;20110319;0;15;15;0.0;15;0.0;15
/;20110319;13;1;1;13.0;1;13.0;1
/;20110319;170;1;1;149.0;1;149.0;1
/;20110319;171;1;1;57.0;3;114.0;1
/;20110319;220;1;1;6.0;1;6.0;1
/;20110319;24;1;1;24.0;1;24.0;1
/;20110319;27;1;1;9.0;1;9.0;1
/;20110319;318;1;1;19.0;1;19.0;1
/;20110319;39;1;1;7.0;1;7.0;1
/;20110319;41;1;1;5.0;1;5.0;1
/;20110319;59;1;1;51.0;2;51.0;1
/;20110319;606;1;1;24.0;2;24.0;1
/;20110319;71;1;1;15.0;1;15.0;1
/;20110319;767;1;1;9.0;1;9.0;1
/;20110319;79;1;1;67.0;1;67.0;1
/;20110319;800;0;1;4.0;2;8.0;1
/;20110319;834;1;1;152.0;2;304.0;1
/;20110320;0;9;9;0.0;9;0.0;9
/;20110320;143;1;1;143.0;2;143.0;1
/;20110320;155;1;1;29.0;4;87.0;1
/;20110320;2488;1;1;24.666.666.666.666.600;3;74.0;1
/;20110320;25;0;1;0.0;1;0.0;1
/;20110320;39;1;1;39.0;1;39.0;1
/;20110320;61;1;1;14.5;3;29.0;1
/;20110320;62;1;1;11.0;1;11.0;1
/;20110320;91;1;1;91.0;1;91.0;1
/;20110320;98;0;1;19.0;2;38.0;1
/;20110321;0;25;25;0.0;25;0.0;25
/;20110321;100;1;1;11.0;2;22.0;1
/;20110321;127;1;1;12.0;1;12.0;1
/;20110321;13;1;1;13.0;1;13.0;1
/;20110321;139;0;1;49.0;2;98.0;1
/;20110321;14;1;1;14.0;1;14.0;1
/;20110321;157;1;1;17.5;2;35.0;1
/;20110321;16;2;2;14.0;2;28.0;2
/;20110321;19;1;1;12.0;1;12.0;1
/;20110321;199;1;1;44.0;1;44.0;1
/;20110321;20;1;1;20.0;1;20.0;1
/;20110321;206;1;1;206.0;2;206.0;1
/;20110321;21;1;1;14.0;2;14.0;1
/;20110321;22;1;1;22.0;2;22.0;1
/;20110321;220;1;1;220.0;1;220.0;1
/;20110321;222;1;1;128.0;1;128.0;1
/;20110321;2233;0;1;1491.0;1;1491.0;1
/;20110321;23;2;2;23.0;3;46.0;2
/;20110321;2372;1;1;9.0;1;9.0;1
/;20110321;25;1;1;25.0;1;25.0;1
/;20110321;259;0;1;20.0;1;20.0;1
/;20110321;2759;1;1;56.0;1;56.0;1
/;20110321;28;1;1;10.0;1;10.0;1
/;20110321;3009;1;1;222.75;4;891.0;1
/;20110321;3082;0;1;0.0;1;0.0;1
/;20110321;309;1;1;155.0;3;310.0;1
/;20110321;321;1;1;31.333.333.333.333.300;3;94.0;1
/;20110321;3230;1;1;428.5;2;857.0;1
/;20110321;372;1;1;12.0;1;12.0;1
/;20110321;44;1;1;18.0;1;18.0;1
/;20110321;461;1;1;38.0;3;114.0;1
/;20110321;47;2;1;2.5;2;5.0;2
/;20110321;5;1;1;5.0;1;5.0;1
/;20110321;5813;1;1;11.0;1;11.0;1
/;20110321;593;1;1;593.0;1;593.0;1
/;20110321;60;1;1;16.5;2;33.0;1
/;20110321;605;1;1;8.0;2;16.0;1
/;20110321;607;0;1;12.0;1;12.0;1
/;20110321;646;1;1;21.066.666.666.666.600;3;632.0;1
/;20110321;73;1;1;73.0;1;73.0;1
/;20110321;766;1;1;12.0;2;12.0;1
/;20110321;78;1;1;16.0;1;16.0;1
/;20110321;826;1;1;45.0;1;45.0;1
/;20110321;9;1;1;9.0;1;9.0;1
/;20110322;0;38;36;0.0;39;0.0;38
/;20110322;101;1;1;101.0;2;101.0;1
/;20110322;1067;1;1;533.5;2;1067.0;1
/;20110322;107;1;1;34.0;1;34.0;1
/;20110322;1078;0;1;36.0;1;36.0;1
/;20110322;1114;1;1;16.783.333.333.333.300;7;1007.0;1
/;20110322;1123;1;1;23.5;3;47.0;1
/;20110322;134;2;2;13.0;4;52.0;2
/;20110322;149;1;1;149.0;2;149.0;1
/;20110322;156;1;1;19.0;1;19.0;1
/;20110322;18;1;1;18.0;1;18.0;1
/;20110322;1916;1;1;705.0;1;705.0;1
/;20110322;1953;1;1;340.0;5;1700.0;1
/;20110322;196;1;1;6.0;2;12.0;1
/;20110322;21;1;1;5.0;2;5.0;1
/;20110322;217;0;1;0.0;1;0.0;1
/;20110322;22;1;1;22.0;1;22.0;1
/;20110322;227;1;1;113.5;3;227.0;1
/;20110322;25;1;1;25.0;1;25.0;1
/;20110322;256;1;1;99.0;1;99.0;1
/;20110322;28;1;1;28.0;1;28.0;1
/;20110322;286;1;1;286.0;1;286.0;1
/;20110322;296;1;1;26.0;1;26.0;1
/;20110322;305;1;1;152.5;2;305.0;1
/;20110322;316;1;1;307.0;1;307.0;1
/;20110322;36;2;2;20.5;3;41.0;2
/;20110322;368;1;1;48.5;2;97.0;1
/;20110322;37;2;2;14.5;2;29.0;2
/;20110322;4;1;1;4.0;1;4.0;1
/;20110322;40;1;1;17.0;1;17.0;1
/;20110322;41;1;1;8.5;2;17.0;1
/;20110322;42;1;1;12.0;1;12.0;1
/;20110322;441;1;1;114.0;1;114.0;1
/;20110322;45;1;2;33.0;2;33.0;2
/;20110322;456;1;1;33.0;1;33.0;1
/;20110322;47;1;1;47.0;1;47.0;1
/;20110322;48;1;1;20.0;1;20.0;1
/;20110322;5;1;1;5.0;1;5.0;1
/;20110322;51;1;1;15.0;2;15.0;1
/;20110322;536;2;2;400.0;3;800.0;2
/;20110322;5404;1;1;5.0;1;5.0;1
/;20110322;6;2;2;6.0;2;12.0;2
/;20110322;6190;1;1;36.5;2;73.0;1
/;20110322;7;1;1;7.0;1;7.0;1
/;20110322;8;1;1;8.0;1;8.0;1
/;20110322;82;1;1;18.0;1;18.0;1
/;20110322;90;1;1;34.0;2;34.0;1
/;20110322;91;1;1;8.0;1;8.0;1
/;20110322;92;2;2;9.5;2;19.0;2
/;20110323;0;24;23;0.0;24;0.0;24
/;20110323;10;1;1;3.0;1;3.0;1
/;20110323;1030;1;1;8.0;1;8.0;1
/;20110323;12;1;1;12.0;1;12.0;1
/;20110323;1232;1;1;1232.0;2;1232.0;1
/;20110323;1245;1;1;271.0;1;271.0;1
/;20110323;129;1;1;26.0;2;26.0;1
/;20110323;13;2;2;7.0;2;14.0;2
/;20110323;14;1;1;5.0;1;5.0;1
/;20110323;1491;0;1;25.0;1;25.0;1
/;20110323;16;2;2;16.0;2;32.0;2
/;20110323;169;1;1;169.0;1;169.0;1
/;20110323;18;1;1;18.0;1;18.0;1
/;20110323;1920;1;1;5.0;3;15.0;1
/;20110323;193;0;1;176.0;1;176.0;1
/;20110323;25;1;1;9.0;1;9.0;1
/;20110323;2534;1;1;6.0;2;12.0;1
/;20110323;26;1;1;26.0;2;26.0;1
/;20110323;306;1;1;8.0;1;8.0;1
/;20110323;34;1;1;34.0;1;34.0;1
/;20110323;343;0;1;25.0;1;25.0;1
/;20110323;380;1;1;22.333.333.333.333.300;4;67.0;1
/;20110323;4;1;1;4.0;1;4.0;1
/;20110323;405;1;1;41.0;2;41.0;1
/;20110323;406;1;1;273.0;1;273.0;1
/;20110323;44;1;1;22.0;1;22.0;1
/;20110323;446;1;1;445.0;1;445.0;1
/;20110323;504;0;1;18.0;1;18.0;1
/;20110323;60;0;1;21.0;1;21.0;1
/;20110323;63;1;1;63.0;1;63.0;1
/;20110323;701;1;1;59.0;1;59.0;1
/;20110323;750;1;1;14.0;1;14.0;1
/;20110323;778;1;1;1.476.923.076.923.070;13;192.0;1
/;20110323;78;0;1;3.0;2;3.0;1
/;20110323;97;1;1;10.0;1;10.0;1
/;20110324;0;22;22;0.0;22;0.0;22
/;20110324;1001;1;1;13.328.571.428.571.400;8;933.0;1
/;20110324;107;1;1;107.0;1;107.0;1
/;20110324;11;2;2;7.0;3;14.0;2
/;20110324;1107;1;1;3.256.666.666.666.660;4;977.0;1
/;20110324;1155;0;1;5.666.666.666.666.660;3;17.0;1
/;20110324;127;1;1;21.666.666.666.666.600;3;65.0;1
/;20110324;1287;0;1;1.6;6;8.0;1
/;20110324;13;1;1;13.0;1;13.0;1
/;20110324;14;1;1;6.0;1;6.0;1
/;20110324;147;0;1;27.0;1;27.0;1
/;20110324;17;1;1;9.0;1;9.0;1
/;20110324;171;1;1;48.0;1;48.0;1
/;20110324;174;1;1;37.0;1;37.0;1
/;20110324;18;1;1;15.0;2;15.0;1
/;20110324;22;2;2;15.0;2;30.0;2
/;20110324;23;1;1;23.0;1;23.0;1
/;20110324;231;1;1;36.6;5;183.0;1
/;20110324;232;1;1;14.0;1;14.0;1
/;20110324;25;1;1;5.0;2;5.0;1
/;20110324;293;1;1;10.0;4;40.0;1
/;20110324;30;1;1;7.0;1;7.0;1
/;20110324;31;1;1;7.0;2;7.0;1
/;20110324;3255;1;1;19.5;2;39.0;1
/;20110324;33;1;1;6.0;1;6.0;1
/;20110324;34;1;1;7.0;1;7.0;1
/;20110324;35;1;1;1.0;4;3.0;1
/;20110324;42;1;1;9.0;1;9.0;1
/;20110324;445;1;1;445.0;1;445.0;1
/;20110324;4986;1;1;368.0;1;368.0;1
/;20110324;53;1;1;7.666.666.666.666.660;4;23.0;1
/;20110324;57;1;1;57.0;2;57.0;1
/;20110324;59;1;1;59.0;1;59.0;1
/;20110324;6;1;1;6.0;1;6.0;1
/;20110324;60;1;1;11.0;1;11.0;1
/;20110324;61;1;1;11.5;2;23.0;1
/;20110324;613;1;1;12.0;2;12.0;1
/;20110324;751;1;1;7.0;2;7.0;1
/;20110324;798;1;1;31.0;1;31.0;1
/;20110324;80;1;1;54.0;1;54.0;1
/;20110324;83;1;1;83.0;1;83.0;1
/;20110324;836;1;1;13.0;1;13.0;1
/;20110324;9;1;2;6.0;2;6.0;2
/;20110324;912;0;1;17.233.333.333.333.300;3;517.0;1
/;20110324;958;1;1;12.433.333.333.333.300;3;373.0;1
/;20110325;0;21;21;0.0;21;0.0;21
/;20110325;105;1;1;11.0;2;22.0;1
/;20110325;1251;1;1;626.0;2;1252.0;1
/;20110325;143;1;1;20.0;1;20.0;1
/;20110325;153;1;1;7.5;2;15.0;1
/;20110325;1544;1;1;10.0;1;10.0;1
/;20110325;16;1;1;4.0;1;4.0;1
/;20110325;17;1;1;13.0;2;13.0;1
/;20110325;196;0;1;1.0;2;1.0;1
/;20110325;2;1;1;1.0;2;2.0;1
/;20110325;210;1;1;7.033.333.333.333.330;3;211.0;1
/;20110325;24;1;1;24.0;1;24.0;1
/;20110325;25;1;1;11.0;1;11.0;1
/;20110325;28;1;1;11.0;1;11.0;1
/;20110325;3;1;1;3.0;1;3.0;1
/;20110325;30;1;1;17.0;1;17.0;1
/;20110325;38;1;1;8.666.666.666.666.660;3;26.0;1
/;20110325;4;1;1;4.0;2;4.0;1
/;20110325;43;1;1;17.0;3;34.0;1
/;20110325;442;1;1;107.0;1;107.0;1
/;20110325;45;1;1;19.0;2;19.0;1
/;20110325;47;1;1;47.0;1;47.0;1
/;20110325;524;1;1;52.333.333.333.333.300;4;157.0;1
/;20110325;55;1;1;46.0;2;46.0;1
/;20110325;5764;1;1;11.0;2;22.0;1
/;20110325;71;0;1;8.0;1;8.0;1
/;20110325;714;1;1;34.0;1;34.0;1
/;20110325;788;0;1;708.0;1;708.0;1
/;20110325;8;0;1;0.0;1;0.0;1
/;20110325;82;1;1;82.0;1;82.0;1
/;20110325;847;1;1;15.0;1;15.0;1
/;20110325;85;1;1;44.0;2;44.0;1
/;20110325;91;1;1;91.0;2;91.0;1
/;20110325;984;1;1;15.0;1;15.0;1
/;20110326;0;11;11;0.0;11;0.0;11
/;20110326;12;1;1;12.0;1;12.0;1
/;20110326;1247;1;1;11.0;1;11.0;1
/;20110326;125;1;1;31.0;1;31.0;1
/;20110326;178;1;1;5.0;1;5.0;1
/;20110326;1944;1;1;11.333.333.333.333.300;3;34.0;1
/;20110326;20;1;1;5.0;2;5.0;1
/;20110326;24;1;1;13.0;1;13.0;1
/;20110326;25;1;1;25.0;1;25.0;1
/;20110326;29;1;1;25.0;1;25.0;1
/;20110326;46;1;1;46.0;1;46.0;1
/;20110326;51;1;1;15.0;1;15.0;1
/;20110326;70;1;1;3.142.857.142.857.140;8;22.0;1
/;20110326;8;1;1;8.0;1;8.0;1
/;20110326;89;1;1;57.0;2;57.0;1
/;20110326;94;1;1;67.0;1;67.0;1
/;20110327;0;10;10;0.0;10;0.0;10
/;20110327;11;1;1;9.0;2;9.0;1
/;20110327;1285;1;1;11.5;2;23.0;1
/;20110327;1481;1;1;14.0;1;14.0;1
/;20110327;18;1;1;7.0;1;7.0;1
/;20110327;224;1;1;140.0;1;140.0;1
/;20110327;265;1;1;5.0;1;5.0;1
/;20110327;32;2;2;18.0;4;54.0;2
/;20110327;35;2;2;35.0;2;70.0;2
/;20110327;394;1;1;79.0;1;79.0;1
/;20110327;415;0;1;51.0;1;51.0;1
/;20110327;566;1;1;36.0;4;108.0;1
/;20110327;62;1;1;12.0;2;24.0;1
/;20110327;651;1;1;13.0;1;13.0;1
/;20110327;71;0;1;5.0;2;10.0;1
/;20110327;79;1;1;79.0;1;79.0;1
/;20110327;902;1;1;19.0;1;19.0;1
/;20110327;94;1;1;34.0;1;34.0;1
/;20110328;0;30;28;0.0;30;0.0;30
/;20110328;10;1;1;10.0;1;10.0;1
/;20110328;1006;1;1;1006.0;2;1006.0;1
/;20110328;1079;0;1;8.333.333.333.333.330;3;25.0;1
/;20110328;109;1;1;73.0;1;73.0;1
/;20110328;116;1;2;66.0;3;132.0;2
/;20110328;117;1;1;12.0;1;12.0;1
/;20110328;12;1;1;8.0;1;8.0;1
/;20110328;120;0;1;10.0;1;10.0;1
/;20110328;122;1;1;122.0;2;122.0;1
/;20110328;13;1;1;13.0;1;13.0;1
/;20110328;130;1;1;10.0;1;10.0;1
/;20110328;155;1;1;9.0;1;9.0;1
/;20110328;160;1;1;39.0;1;39.0;1
/;20110328;1640;1;1;812.0;2;1624.0;1
/;20110328;17;2;2;13.0;2;26.0;2
/;20110328;18;1;1;18.0;1;18.0;1
/;20110328;1802;1;1;16.0;1;16.0;1
/;20110328;20;1;1;6.0;1;6.0;1
/;20110328;205;1;1;66.5;2;133.0;1
/;20110328;206;1;1;206.0;1;206.0;1
/;20110328;208;1;1;13.0;1;13.0;1
/;20110328;221;1;1;7.0;1;7.0;1
/;20110328;224;1;1;55.0;1;55.0;1
/;20110328;23;1;1;15.0;1;15.0;1
/;20110328;235;0;1;0.0;1;0.0;1
/;20110328;24;1;1;13.0;1;13.0;1
/;20110328;240;1;1;67.0;2;67.0;1
/;20110328;242;1;1;121.0;3;242.0;1
/;20110328;26;1;1;21.0;2;21.0;1
/;20110328;2678;1;1;3.986.666.666.666.660;3;1196.0;1
/;20110328;27;1;1;10.5;3;21.0;1
/;20110328;29;1;1;9.0;1;9.0;1
/;20110328;309;1;1;32.0;1;32.0;1
/;20110328;312;0;1;21.0;1;21.0;1
/;20110328;34;2;2;22.0;2;44.0;2
/;20110328;35;1;1;7.0;1;7.0;1
/;20110328;380;1;1;172.0;1;172.0;1
/;20110328;39;1;1;18.0;2;36.0;1
/;20110328;399;1;1;12.0;1;12.0;1
/;20110328;46;1;1;11.0;1;11.0;1
/;20110328;49;1;1;23.0;2;23.0;1
/;20110328;51;2;2;24.0;2;48.0;2
/;20110328;553;1;1;19.0;1;19.0;1
/;20110328;56;1;1;21.0;2;21.0;1
/;20110328;59;0;1;6.0;2;12.0;1
/;20110328;5952;1;1;9.0;1;9.0;1
/;20110328;6614;1;1;4.6;5;23.0;1
/;20110328;689;1;1;33.0;1;33.0;1
/;20110328;74;1;1;36.0;2;36.0;1
/;20110328;94;1;1;23.5;3;47.0;1
/;20110329;0;22;22;0.0;23;0.0;22
/;20110329;107;1;1;7.0;2;7.0;1
/;20110329;12;1;1;12.0;1;12.0;1
/;20110329;120;1;1;11.0;1;11.0;1
/;20110329;124;0;1;9.0;1;9.0;1
/;20110329;1285;1;1;8.0;1;8.0;1
/;20110329;1338;1;1;4.456.666.666.666.660;4;1337.0;1
/;20110329;14;1;1;13.0;2;13.0;1
/;20110329;17;1;1;17.0;1;17.0;1
/;20110329;1750;1;1;7.0;1;7.0;1
/;20110329;1759;1;1;1759.0;1;1759.0;1
/;20110329;1910;1;1;831.304.347.826.087;24;1912.0;1
/;20110329;23;1;1;10.0;1;10.0;1
/;20110329;245;1;1;17.0;1;17.0;1
/;20110329;2727;1;1;9.5;2;19.0;1
/;20110329;29;1;1;3.0;1;3.0;1
/;20110329;36;1;1;28.0;1;28.0;1
/;20110329;37;1;1;5.0;1;5.0;1
/;20110329;42;2;2;27.0;2;54.0;2
/;20110329;45;1;1;45.0;1;45.0;1
/;20110329;48;0;1;16.5;3;33.0;1
/;20110329;484;1;1;50.0;1;50.0;1
/;20110329;5;1;1;2.0;2;4.0;1
/;20110329;52;1;1;18.0;1;18.0;1
/;20110329;59;1;1;10.0;2;10.0;1
/;20110329;6;1;1;6.0;1;6.0;1
/;20110329;64;1;1;15.0;1;15.0;1
/;20110329;651;1;1;10.0;2;10.0;1
/;20110329;654;1;1;130.8;6;654.0;1
/;20110329;7;1;1;7.0;1;7.0;1
/;20110329;7072;1;1;13.037.037.037.037.000;27;352.0;1
/;20110329;71;1;1;11.0;1;11.0;1
/;20110329;9;2;2;4.5;2;9.0;2
/;20110330;0;20;20;0.0;20;0.0;20
/;20110330;10;2;2;8.5;3;17.0;2
/;20110330;107;1;1;93.0;1;93.0;1
/;20110330;109;0;1;15.0;1;15.0;1
/;20110330;11;1;1;11.0;1;11.0;1
/;20110330;12;2;2;5.0;2;10.0;2
/;20110330;123;1;1;48.0;1;48.0;1
/;20110330;1234;1;1;308.5;5;1234.0;1
/;20110330;1276;1;1;638.0;3;1276.0;1
/;20110330;13;1;1;13.0;1;13.0;1
/;20110330;15;1;1;10.0;2;10.0;1
/;20110330;154;0;1;0.0;1;0.0;1
/;20110330;161;1;1;6.0;1;6.0;1
/;20110330;1664;1;1;13.0;1;13.0;1
/;20110330;187;1;1;33.0;3;66.0;1
/;20110330;197;0;1;21.0;1;21.0;1
/;20110330;2032;1;1;11.0;1;11.0;1
/;20110330;209;1;1;38.333.333.333.333.300;6;23.0;1
/;20110330;21;1;1;16.0;1;16.0;1
/;20110330;212;1;1;212.0;1;212.0;1
/;20110330;217;1;1;44.0;2;88.0;1
/;20110330;2277;1;1;8.0;2;16.0;1
/;20110330;2609;1;1;11.833.333.333.333.300;7;71.0;1
/;20110330;292;1;1;17.5;3;35.0;1
/;20110330;303;1;1;5.0;1;5.0;1
/;20110330;304;1;1;37.0;1;37.0;1
/;20110330;306;1;1;4.666.666.666.666.660;4;14.0;1
/;20110330;33;1;1;33.0;1;33.0;1
/;20110330;336;1;1;168.0;3;336.0;1
/;20110330;3592;1;1;11.333.333.333.333.300;3;34.0;1
/;20110330;3751;1;1;4.5;2;9.0;1
